spc_latin,latitude,longitude,tree_dbh
Prunus,40.78723821,-73.94763723,4
Zelkova serrata,40.78853777,-73.94362576,4
Zelkova serrata,40.78802762,-73.94137843,4
Gleditsia triacanthos var. inermis,40.78694253,-73.94346246,4
Styphnolobium japonicum,40.78642456,-73.94446709,4
Platanus x acerifolia,40.79679002,-73.94483395,4
Platanus x acerifolia,40.79757248,-73.94143673,4
Zelkova serrata,40.79877715,-73.94337758,4
Prunus virginiana,40.79873319,-73.94341029,4
Gleditsia triacanthos var. inermis,40.79774103,-73.94176597,4
Gleditsia triacanthos var. inermis,40.79769405,-73.94165447,4
Gleditsia triacanthos var. inermis,40.7977067,-73.94033866,4
Gleditsia triacanthos var. inermis,40.79779067,-73.94188379,4
Platanus x acerifolia,40.79698033,-73.94469496,4
Platanus x acerifolia,40.79689138,-73.94093755,4
Quercus macrocarpa,40.79806236,-73.94227017,4
Zelkova serrata,40.79889804,-73.94328762,4
Quercus macrocarpa,40.79796038,-73.94235172,4
Quercus macrocarpa,40.79805593,-73.94257604,4
Platanus x acerifolia,40.7969165,-73.94474159,4
Quercus palustris,40.79823498,-73.94267697,4
Platanus x acerifolia,40.79365389,-73.94351023,4
Quercus rubra,40.79450658,-73.94358448,4
Quercus bicolor,40.795502,-73.94424828,4
Styphnolobium japonicum,40.79278168,-73.94560439,4
Quercus phellos,40.79519205,-73.94326083,4
Tilia cordata,40.79109292,-73.94553025,4
Amelanchier,40.79316067,-73.94624339,4
Tilia tomentosa,40.79590312,-73.94326224,4
Quercus bicolor,40.79554195,-73.94434302,4
Pyrus calleryana,40.7917628,-73.94653393,4
Tilia cordata,40.79104075,-73.94540644,4
Robinia pseudoacacia,40.79162148,-73.94506108,4
Quercus bicolor,40.79528991,-73.94375169,4
Quercus palustris,40.79170626,-73.94657552,4
Quercus bicolor,40.79599527,-73.94516817,4
Platanus x acerifolia,40.79306232,-73.94626748,4
Platanus x acerifolia,40.79309643,-73.94439652,4
Quercus rubra,40.79454019,-73.94366403,4
Quercus macrocarpa,40.79655691,-73.94480373,4
Ginkgo biloba,40.79505525,-73.94319278,4
Quercus palustris,40.79318763,-73.94656835,4
Tilia tomentosa,40.79525043,-73.94534442,4
Quercus macrocarpa,40.79647385,-73.94460829,4
Pyrus calleryana,40.79273533,-73.94523027,4
Quercus rubra,40.79315553,-73.94748144,4
Tilia tomentosa,40.79516375,-73.94513924,4
Platanus x acerifolia,40.79261438,-73.94693296,4
Quercus robur,40.79643365,-73.94451373,4
Tilia americana,40.79394887,-73.94447266,4
Ginkgo biloba,40.79509029,-73.94327623,4
Quercus palustris,40.79175908,-73.94538685,4
Ginkgo biloba,40.79409344,-73.94455147,4
Platanus x acerifolia,40.79245986,-73.94704205,4
Tilia tomentosa,40.79527176,-73.94539493,4
Tilia tomentosa,40.79513708,-73.9450761,4
Ginkgo biloba,40.79145039,-73.94637861,4
Quercus velutina,40.79447351,-73.9435062,4
Fagus sylvatica,40.7934979,-73.94508954,4
Quercus alba,40.7942123,-73.9431386,4
Styphnolobium japonicum,40.78609183,-73.94248429,4
Quercus acutissima,40.78491417,-73.94330622,4
Quercus palustris,40.78937067,-73.94008796,4
Quercus bicolor,40.78594306,-73.94259299,4
Quercus palustris,40.78330373,-73.94448081,4
Quercus rubra,40.78908912,-73.94029417,4
Platanus x acerifolia,40.7921518,-73.93704287,4
Quercus acutissima,40.78499233,-73.94324891,4
Halesia diptera,40.78986305,-73.93735828,4
Quercus rubra,40.79196888,-73.93950749,4
Styphnolobium japonicum,40.79339655,-73.93925598,4
Gleditsia triacanthos var. inermis,40.79250817,-73.93882733,4
Koelreuteria paniculata,40.79350365,-73.93925129,4
Quercus rubra,40.79170629,-73.93888309,4
Pyrus calleryana,40.79339124,-73.94288847,4
Gleditsia triacanthos var. inermis,40.79266392,-73.93919767,4
Ostrya virginiana,40.79188826,-73.93856014,4
Gleditsia triacanthos var. inermis,40.79259668,-73.93903778,4
Tilia cordata,40.79242653,-73.93892118,4
Styrax japonicus,40.79537532,-73.93630457,4
Gleditsia triacanthos var. inermis,40.79233568,-73.93841717,4
Gleditsia triacanthos var. inermis,40.7929579,-73.93795925,4
Ostrya virginiana,40.7917122,-73.93868901,4
Quercus palustris,40.79241591,-73.9405705,4
Zelkova serrata,40.79301459,-73.94031036,4
Platanus x acerifolia,40.79397089,-73.94256931,4
Tilia cordata,40.79238646,-73.93882653,4
Styrax japonicus,40.79556395,-73.93675211,4
Koelreuteria paniculata,40.79346898,-73.93916922,4
Pyrus calleryana,40.79345566,-73.94108256,4
Zelkova serrata,40.79377157,-73.93820061,4
Platanus x acerifolia,40.79326165,-73.94258163,4
Quercus palustris,40.79171047,-73.94084921,4
Quercus palustris,40.79036536,-73.94406535,4
Cornus mas,40.79122215,-73.93967637,4
Gleditsia triacanthos var. inermis,40.79280608,-73.94191329,4
Carpinus betulus,40.78865623,-73.94170333,4
Ulmus pumila,40.78915855,-73.94094266,4
Quercus palustris,40.79162726,-73.94064936,4
Styphnolobium japonicum,40.79013187,-73.94520116,4
Quercus acutissima,40.79255129,-73.94379756,4
Gleditsia triacanthos var. inermis,40.79124008,-73.94475548,4
Quercus palustris,40.79109595,-73.94486032,4
Quercus palustris,40.79294538,-73.94350985,4
Quercus acutissima,40.79232641,-73.94396174,4
Ginkgo biloba,40.79016008,-73.93982197,4
Quercus palustris,40.79294179,-73.94223342,4
Gleditsia triacanthos var. inermis,40.78954601,-73.94381168,4
Robinia pseudoacacia,40.79106329,-73.94369936,4
Gleditsia triacanthos var. inermis,40.7913107,-73.94470411,4
Gleditsia triacanthos var. inermis,40.79116489,-73.94481017,4
Quercus acutissima,40.79236961,-73.9439302,4
Quercus palustris,40.79289406,-73.94212082,4
Quercus palustris,40.79145293,-73.94023064,4
Pyrus calleryana,40.7890857,-73.94103059,4
Ginkgo biloba,40.78946398,-73.94361715,4
Quercus rubra,40.79161502,-73.9389352,4
Pyrus calleryana,40.79017178,-73.94334432,4
Pyrus calleryana,40.78930533,-73.94155004,4
Gleditsia triacanthos var. inermis,40.78868505,-73.94090004,4
Koelreuteria paniculata,40.78958089,-73.94389441,4
Quercus palustris,40.79304893,-73.94248615,4
Tilia cordata,40.79221786,-73.9414177,4
Ulmus pumila,40.78910744,-73.94082138,4
Tilia americana,40.79011924,-73.94348099,4
Cornus mas,40.79118654,-73.93959086,4
Quercus rubra,40.79209023,-73.94005238,4
Robinia pseudoacacia,40.79100348,-73.94355718,4
Quercus rubra,40.79183125,-73.93944352,4
Quercus rubra,40.79179545,-73.93935938,4
Quercus bicolor,40.7965032,-73.93799767,4
Gleditsia triacanthos var. inermis,40.79719688,-73.93849299,4
Gleditsia triacanthos var. inermis,40.79758373,-73.94011958,4
Quercus coccinea,40.79643245,-73.9380495,4
Gymnocladus dioicus,40.79714278,-73.9400932,4
Gleditsia triacanthos var. inermis,40.78707146,-73.95357138,4
Quercus palustris,40.78780373,-73.95186362,4
Gleditsia triacanthos var. inermis,40.78773564,-73.95366838,4
Zelkova serrata,40.78828493,-73.95326113,4
Zelkova serrata,40.78821607,-73.95331069,4
Tilia tomentosa,40.78741658,-73.95266661,4
Gleditsia triacanthos var. inermis,40.78847041,-73.95489779,4
Pyrus calleryana,40.78768983,-73.95305015,4
Quercus palustris,40.7882263,-73.95262994,4
Ulmus americana,40.78758329,-73.95306898,4
Pyrus calleryana,40.78762061,-73.95288428,4
Pyrus calleryana,40.78838791,-73.9549711,4
Tilia cordata,40.7880162,-73.95345453,4
Pyrus calleryana,40.78765786,-73.95297355,4
Pyrus calleryana,40.78773963,-73.95316949,4
Quercus palustris,40.78749797,-73.95208907,4
Zelkova serrata,40.7882856,-73.95350404,4
Gleditsia triacanthos var. inermis,40.78843494,-73.95481218,4
Quercus palustris,40.78768018,-73.95195471,4
Zelkova serrata,40.78811685,-73.95338209,4
Pyrus calleryana,40.78814391,-73.95439098,4
Tilia cordata,40.78839229,-73.95302376,4
Styrax japonicus,40.79468069,-73.93451802,4
Zelkova serrata,40.79508759,-73.93521304,4
Gleditsia triacanthos var. inermis,40.79372537,-73.93398844,4
Tilia cordata,40.79480112,-73.93612457,4
Quercus coccinea,40.79454136,-73.93627606,4
Gleditsia triacanthos var. inermis,40.794353,-73.93173326,4
Styrax japonicus,40.7944524,-73.93397305,4
Ginkgo biloba,40.79491479,-73.93480723,4
Zelkova serrata,40.79512355,-73.93529748,4
Gleditsia triacanthos var. inermis,40.79479265,-73.93478528,4
Zelkova serrata,40.79509968,-73.93590731,4
Platanus x acerifolia,40.78825127,-73.95235602,4
Platanus x acerifolia,40.78831223,-73.95257205,4
Tilia cordata,40.791779,-73.95131347,4
Zelkova serrata,40.79140328,-73.95122871,4
Platanus x acerifolia,40.78824465,-73.95241118,4
Platanus x acerifolia,40.79014893,-73.95015489,4
Zelkova serrata,40.79151473,-73.95114837,4
Quercus imbricaria,40.79264038,-73.95114294,4
Platanus x acerifolia,40.78885993,-73.95109162,4
Quercus rubra,40.78858543,-73.95153382,4
Quercus palustris,40.79306199,-73.9504654,4
Quercus imbricaria,40.79267377,-73.95122182,4
Platanus x acerifolia,40.7883863,-73.95267746,4
Platanus x acerifolia,40.79085222,-73.95075462,4
Platanus x acerifolia,40.79077931,-73.95058152,4
Zelkova serrata,40.79253735,-73.94840988,4
Gleditsia triacanthos var. inermis,40.79133098,-73.95193022,4
Platanus x acerifolia,40.78893201,-73.95103924,4
Quercus rubra,40.79301473,-73.95035577,4
Platanus x acerifolia,40.79308863,-73.94975899,4
Platanus x acerifolia,40.79091303,-73.95089897,4
Platanus x acerifolia,40.7931539,-73.94971129,4
Platanus x acerifolia,40.79068298,-73.95035284,4
Quercus palustris,40.79194845,-73.95171635,4
Pyrus calleryana,40.79085963,-73.95275783,4
Platanus x acerifolia,40.79050089,-73.95028734,4
Gleditsia triacanthos var. inermis,40.78870179,-73.95349727,4
Quercus rubra,40.78854314,-73.9514313,4
Quercus rubra,40.79257761,-73.95099465,4
Platanus x acerifolia,40.79073514,-73.95047666,4
Platanus x acerifolia,40.79257277,-73.95013606,4
Platanus x acerifolia,40.78821039,-73.95232963,4
Platanus x acerifolia,40.78873932,-73.95117926,4
Gleditsia triacanthos var. inermis,40.79153687,-73.95242583,4
Pyrus calleryana,40.79092511,-73.95291322,4
Platanus x acerifolia,40.78881888,-73.95170153,4
Platanus x acerifolia,40.78872103,-73.95146901,4
Platanus x acerifolia,40.78906006,-73.95227463,4
Platanus x acerifolia,40.78831885,-73.9525169,4
Platanus x acerifolia,40.79242497,-73.95024409,4
Platanus x acerifolia,40.78844686,-73.95289254,4
Platanus x acerifolia,40.7893395,-73.95074312,4
Platanus x acerifolia,40.78834569,-73.9526517,4
Platanus x acerifolia,40.78828553,-73.95243757,4
Platanus x acerifolia,40.78886515,-73.95181148,4
Tilia cordata,40.78732224,-73.9504833,4
Tilia cordata,40.78697218,-73.95134547,4
Tilia cordata,40.78725073,-73.95031291,4
Platanus x acerifolia,40.78696987,-73.9496464,4
Quercus rubra,40.78734518,-73.95172276,4
Gleditsia triacanthos var. inermis,40.78644748,-73.95208866,4
Pyrus calleryana,40.78694066,-73.95153317,4
Quercus rubra,40.78636382,-73.95016382,4
Gleditsia triacanthos var. inermis,40.7856439,-73.94914917,4
Tilia americana,40.78721238,-73.95022155,4
Pyrus calleryana,40.78613047,-73.94879113,4
Quercus rubra,40.78617511,-73.9497135,4
Tilia americana,40.78756,-73.9510498,4
Pyrus calleryana,40.78581849,-73.95059675,4
Tilia americana,40.7875194,-73.95095306,4
Cercis canadensis,40.81933304,-73.93972188,4
Quercus rubra,40.81841855,-73.93947546,4
Zelkova serrata,40.81772505,-73.94144516,4
Gleditsia triacanthos var. inermis,40.81864193,-73.94193706,4
Ginkgo biloba,40.81678394,-73.93946642,4
Pyrus calleryana,40.81914883,-73.93928458,4
Liquidambar styraciflua,40.81770071,-73.939444,4
Zelkova serrata,40.8177582,-73.94152383,4
Pyrus calleryana,40.8193677,-73.94073175,4
Liquidambar styraciflua,40.81699761,-73.93971848,4
Pyrus calleryana,40.81683803,-73.93903329,4
Ginkgo biloba,40.81816899,-73.93888674,4
Gleditsia triacanthos var. inermis,40.81817208,-73.94082145,4
Fraxinus pennsylvanica,40.81732719,-73.94050078,4
Gleditsia triacanthos var. inermis,40.81760195,-73.93946699,4
Fagus grandifolia,40.81687445,-73.94135773,4
Ginkgo biloba,40.81686827,-73.93966678,4
Ginkgo biloba,40.81711241,-73.94031767,4
Ginkgo biloba,40.81813596,-73.93880881,4
Quercus velutina,40.81803879,-73.9405048,4
Cercis canadensis,40.81943206,-73.93995696,4
Pyrus calleryana,40.8170686,-73.93886172,4
Pyrus calleryana,40.81931689,-73.94161698,4
Quercus velutina,40.81795552,-73.94030697,4
Pyrus calleryana,40.81908121,-73.93912407,4
Cercis canadensis,40.81936099,-73.93978823,4
Prunus virginiana,40.81823872,-73.94291725,4
Pyrus calleryana,40.81744676,-73.94191281,4
Liquidambar styraciflua,40.81831759,-73.94090479,4
Zelkova serrata,40.81755454,-73.94104042,4
Styphnolobium japonicum,40.81836307,-73.94488226,4
Pyrus calleryana,40.81978856,-73.94274011,4
Ginkgo biloba,40.81828668,-73.93916438,4
Quercus phellos,40.81944864,-73.94359034,4
Zelkova serrata,40.81876962,-73.94005119,4
Ginkgo biloba,40.81833202,-73.93927133,4
Gleditsia triacanthos var. inermis,40.81814241,-73.94075098,4
Styphnolobium japonicum,40.81743536,-73.94268373,4
Cercis canadensis,40.81939959,-73.93987986,4
Platanus x acerifolia,40.81800884,-73.94404276,4
Gleditsia triacanthos var. inermis,40.81775998,-73.93984242,4
Gleditsia triacanthos var. inermis,40.81787505,-73.94011578,4
Pyrus calleryana,40.81911489,-73.93920401,4
Gleditsia triacanthos var. inermis,40.81825761,-73.94102465,4
Pyrus calleryana,40.81918969,-73.93938158,4
Pyrus calleryana,40.81634687,-73.94423673,4
Ginkgo biloba,40.81703306,-73.94586627,4
Pyrus calleryana,40.8167759,-73.94620243,4
Pyrus calleryana,40.81630389,-73.94413467,4
Quercus acutissima,40.81505911,-73.94289085,4
Styphnolobium japonicum,40.81625017,-73.94658857,4
Styphnolobium japonicum,40.81821359,-73.94479633,4
Styphnolobium japonicum,40.81824018,-73.94485955,4
Gymnocladus dioicus,40.81553377,-73.942312,4
Pyrus calleryana,40.81523969,-73.9455161,4
Prunus cerasifera,40.81622493,-73.94201019,4
Platanus x acerifolia,40.8146806,-73.94393437,4
Tilia cordata,40.81439224,-73.94131556,4
Pyrus calleryana,40.81460232,-73.94070007,4
Styphnolobium japonicum,40.81827342,-73.94493857,4
Platanus x acerifolia,40.81453172,-73.94384044,4
Platanus x acerifolia,40.81665916,-73.9447182,4
Acer platanoides,40.8163029,-73.94387277,4
Tilia americana,40.81500257,-73.94078893,4
Gleditsia triacanthos var. inermis,40.81748525,-73.9450011,4
Koelreuteria paniculata,40.81533752,-73.94184303,4
Tilia cordata,40.81636441,-73.94401873,4
Zelkova serrata,40.81431818,-73.94333328,4
Ulmus americana,40.82075717,-73.94475687,4
Tilia americana,40.82255982,-73.94322379,4
Zelkova serrata,40.82182394,-73.94415957,4
Ulmus parvifolia,40.82062562,-73.94444555,4
Tilia americana,40.82245933,-73.94298563,4
Tilia americana,40.82274063,-73.94330319,4
Styphnolobium japonicum,40.82081695,-73.94489832,4
Styphnolobium japonicum,40.82179904,-73.94280354,4
Gleditsia triacanthos var. inermis,40.82049527,-73.94375446,4
Zelkova serrata,40.82098517,-73.9449327,4
Tilia cordata,40.82298008,-73.94307934,4
Tilia cordata,40.82305169,-73.94301239,4
Zelkova serrata,40.82222101,-73.94270251,4
Ulmus americana,40.82049166,-73.94412855,4
Tilia americana,40.82242948,-73.94291488,4
Tilia americana,40.82292637,-73.94312955,4
Quercus bicolor,40.81513064,-73.94719291,4
Quercus alba,40.81421765,-73.94503042,4
Quercus alba,40.81468668,-73.94614134,4
Quercus alba,40.81497545,-73.94682533,4
Quercus alba,40.81493546,-73.9467306,4
Quercus palustris,40.81489279,-73.94662955,4
Quercus bicolor,40.81505411,-73.94701165,4
Quercus alba,40.81480827,-73.94642934,4
Fraxinus pennsylvanica,40.8150056,-73.94522316,4
Cornus mas,40.81390694,-73.94261329,4
Ulmus parvifolia,40.82040751,-73.94420971,4
Styphnolobium japonicum,40.82033458,-73.94595249,4
Quercus palustris,40.81618912,-73.94777188,4
Styphnolobium japonicum,40.81739554,-73.94672503,4
Ulmus americana,40.81824631,-73.94681353,4
Acer platanoides,40.81647884,-73.94818047,4
Ginkgo biloba,40.81991946,-73.94417634,4
Pyrus calleryana,40.81616611,-73.94691737,4
Ulmus parvifolia,40.82049624,-73.9444176,4
Syringa reticulata,40.81886917,-73.94609041,4
Styphnolobium japonicum,40.82062211,-73.94520616,4
Ginkgo biloba,40.82012574,-73.94402531,4
Ulmus parvifolia,40.82046277,-73.94433917,4
Styphnolobium japonicum,40.82078341,-73.94617643,4
Fraxinus pennsylvanica,40.82057186,-73.94546683,4
Ginkgo biloba,40.81889854,-73.94642156,4
Styphnolobium japonicum,40.8206749,-73.94622769,4
Quercus palustris,40.81781932,-73.94729465,4
Ginkgo biloba,40.81814684,-73.94704856,4
Ulmus parvifolia,40.82064063,-73.9447559,4
Styphnolobium japonicum,40.81956933,-73.94580951,4
Styphnolobium japonicum,40.82029207,-73.94585132,4
Quercus palustris,40.81945817,-73.93807624,4
Pyrus calleryana,40.82208281,-73.9421188,4
Prunus,40.82144226,-73.94251878,4
Prunus,40.82049914,-73.94028636,4
Styphnolobium japonicum,40.82149428,-73.94264192,4
Ginkgo biloba,40.81962805,-73.93847856,4
Prunus,40.82053383,-73.94036846,4
Gymnocladus dioicus,40.82001628,-73.94003693,4
Prunus,40.82105607,-73.93992503,4
Gymnocladus dioicus,40.81976858,-73.93881141,4
Prunus,40.82062987,-73.9405958,4
Ginkgo biloba,40.82066919,-73.93875753,4
Gleditsia triacanthos var. inermis,40.82081391,-73.93910055,4
Gymnocladus dioicus,40.81981899,-73.93893078,4
Koelreuteria paniculata,40.82013632,-73.93968239,4
Gymnocladus dioicus,40.81983542,-73.94016934,4
Gleditsia triacanthos var. inermis,40.82085522,-73.93919846,4
Gymnocladus dioicus,40.81996255,-73.94007627,4
Platanus x acerifolia,40.82193208,-73.94003256,4
Ginkgo biloba,40.82008111,-73.93736365,4
Gleditsia triacanthos var. inermis,40.81990592,-73.93913668,4
Prunus,40.82056451,-73.94044108,4
Koelreuteria paniculata,40.82010232,-73.93960186,4
Quercus palustris,40.81928603,-73.93766855,4
Quercus palustris,40.81924763,-73.9375776,4
Prunus,40.82108274,-73.93998819,4
Koelreuteria paniculata,40.81993285,-73.93920048,4
Gymnocladus dioicus,40.81936091,-73.93949669,4
Ginkgo biloba,40.82043732,-73.93820793,4
Quercus coccinea,40.82127845,-73.93847903,4
Quercus palustris,40.82167135,-73.9457604,4
Gleditsia triacanthos var. inermis,40.82157498,-73.94469136,4
Tilia cordata,40.8223492,-73.94440554,4
Pyrus calleryana,40.82345455,-73.94364206,4
Ulmus americana,40.82133615,-73.94832088,4
Gleditsia triacanthos var. inermis,40.82079969,-73.9464184,4
Pyrus calleryana,40.81993486,-73.94976635,4
Zelkova serrata,40.82182003,-73.9475468,4
Zelkova serrata,40.82187341,-73.94767392,4
Ginkgo biloba,40.82022155,-73.95113122,4
Gleditsia triacanthos var. inermis,40.82087733,-73.9463823,4
Ginkgo biloba,40.81952983,-73.95163635,4
Zelkova serrata,40.82194192,-73.94783709,4
Pyrus calleryana,40.81922838,-73.95185649,4
Pyrus calleryana,40.82079746,-73.94913493,4
Pyrus calleryana,40.81977033,-73.95146073,4
Quercus palustris,40.82907447,-73.94220512,4
Celtis occidentalis,40.82954897,-73.94059431,4
Quercus imbricaria,40.82800597,-73.94424543,4
Gymnocladus dioicus,40.82908893,-73.94126945,4
Tilia americana,40.82943238,-73.94374726,4
Tilia americana,40.82798406,-73.94226071,4
Prunus virginiana,40.82806383,-73.94269942,4
Tilia americana,40.82948532,-73.94387223,4
Acer,40.82828732,-73.94491267,4
Quercus palustris,40.8292854,-73.94211729,4
Quercus palustris,40.82722432,-73.9413115,4
Gymnocladus dioicus,40.82911671,-73.94133511,4
Tilia tomentosa,40.82794978,-73.94217831,4
Quercus palustris,40.82916214,-73.94216862,4
Gymnocladus dioicus,40.82848913,-73.9424432,4
Juniperus virginiana,40.82218458,-73.95351078,4
Quercus phellos,40.82338554,-73.95319606,4
Quercus velutina,40.82304879,-73.95433194,4
Tilia tomentosa,40.82450489,-73.9548109,4
Taxodium distichum,40.82376878,-73.95385272,4
Quercus palustris,40.82298144,-73.95391464,4
Koelreuteria paniculata,40.82401484,-73.95081043,4
Koelreuteria paniculata,40.82423787,-73.95133759,4
Gleditsia triacanthos var. inermis,40.82481045,-73.9527057,4
Gleditsia triacanthos var. inermis,40.82302738,-73.95074658,4
Zelkova serrata,40.82155324,-73.95244258,4
Platanus x acerifolia,40.8230911,-73.95550024,4
Quercus phellos,40.82334851,-73.95310824,4
